shared.name;FeatureID;row.ID;FTIC Pn_delicatissima;FMEAN Pn_delicatissima;FMEDIAN Pn_delicatissima;FTIC System_Blank;FMEAN System_Blank;FMEDIAN System_Blank;FTIC 100;FMEAN 100;FMEDIAN 100;FTIC filtered;FMEAN filtered;FMEDIAN filtered;FTIC Blank;FMEAN Blank;FMEDIAN Blank;FTIC unfiltered;FMEAN unfiltered;FMEDIAN unfiltered;FTIC 0;FMEAN 0;FMEDIAN 0;FTIC Sample;FMEAN Sample;FMEDIAN Sample;FTIC 50;FMEAN 50;FMEDIAN 50;FTIC Procedure_Blank;FMEAN Procedure_Blank;FMEDIAN Procedure_Blank;FTIC Pn_multiseries;FMEAN Pn_multiseries;FMEDIAN Pn_multiseries;FTIC Pn_Subpacifica;FMEAN Pn_Subpacifica;FMEDIAN Pn_Subpacifica;FTIC Media;FMEAN Media;FMEDIAN Media;Blank_1;Blank_3;Media_Blank;blank_out;Pn_chubby14_100ml;Pn_chubby14_50ml;Pn_chubby14_unfil;Pn_delicatessima6_100ml;Pn_delicatessima6_50ml;Pn_delicatessima6_unfil;Pn_multiseries_100ml;Pn_multiseries_50ml;Pn_multiseries_unfil;Pn_skinny13_100ml;Pn_skinny13_50ml;Pn_skinny13_unfil;Pn_subpacifica5_100ml;Pn_subpacifica5_50ml;Pn_subpacifica5_unfil
3353;1745;X669.384.567.1..ID..1745.;116010105.7;19335017.61;5219527.215;0;0;0;91531374.61;15255229.1;9043203.501;152076193.7;15207619.37;8208923.79;0;0;0;31489010.13;5248168.355;4677270.894;0;0;0;182798626.2;12186575.08;6543492.445;92033829.17;9203382.917;5840798.108;766577.5684;766577.5684;766577.5684;24531262.45;8177087.482;7648570;42257258.11;7042876.351;7033909.684;766577.5684;766577.5684;766577.5684;0;0;766577.5684;0;9317129.422;3254817.166;5298541.787;1546150;6383054.43;4056000;10339200;7648570;6543492.445;60793040.04;40257831.19;2974030;8769277.58;3767123.82;11850368.33
3354;1430;X669.450.279.1..ID..1430.;32802806.42;5467134.403;4656209.392;0;0;0;40893659.86;6815609.976;2032629.662;74833327.31;7483332.731;2249473.493;0;0;0;21855248.04;3642541.34;565456.4404;0;0;0;96592979.66;6439531.978;2175938.203;55794915.5;5579491.55;1679279.267;95595.68945;95595.68945;95595.68945;59375100;19791700;21023600;4415073.246;735845.541;530259.1465;95595.68945;95595.68945;95595.68945;0;0;95595.68945;0;1889321.121;1035549.75;313813.4492;11067400;9429950;6989410;24918700;21023600;13432800;2175938.203;2323008.783;817099.4316;746704.8438;223154.6133;206529.4688
3355;1424;X669.451.289.1..ID..1424.;125150849.4;20858474.91;18520829.12;0;0;0;58013899.3;9668983.217;1132202.345;98584596.21;9858459.621;1403396.338;0;0;0;37266338.9;6211056.483;176979.1367;0;0;0;135755339.4;9050355.962;1254834.439;77837035.81;7783703.581;1148809.875;95595.68945;95595.68945;95595.68945;7268080;2422693.333;2301030;3336409.984;556068.3307;434536.7686;95595.68945;95595.68945;95595.68945;0;0;95595.68945;0;1254834.439;1035549.75;111937.3203;51303000;35554600;35489700;3704980;2301030;1262070;1009570.25;1551958.236;242020.9531;645918.9238;223154.6133;65014.9375
3356;3727;X669.463.281.1..ID..3727.;4155374.566;692562.4277;496672.2715;0;0;0;5560302.231;926717.0386;487006.1157;6540712.843;654071.2843;188619.3057;0;0;0;3164663.411;527443.9019;138886.0103;0;0;0;9705376.254;647025.0836;277772.0205;4145074.022;414507.4022;153034.7788;0;0;0;5474832.939;1824944.313;2506635.539;75168.74805;12528.12467;0;0;0;0;0;0;0;0;46871.21094;28297.53711;0;1948460;613088.6914;277772.0205;2637830;330367.4004;2506635.539;927141.0205;8656.982422;380255.8516;0;0;0
3357;3792;X669.488.280.1..ID..3792.;1628700;271450;0;0;0;0;215512.5313;35918.75521;0;215512.5313;21551.25313;0;0;0;0;6926260;1154376.667;0;0;0;0;7141772.531;476118.1688;0;6926260;692626;0;0;0;0;5513072.531;1837690.844;215512.5313;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1628700;215512.5313;0;5297560;0;0;0;0;0;0
3358;6423;X670.305.518.1..ID..6423.;3759023.65;626503.9417;564407.3594;0;0;0;3390427.174;565071.1956;117316.7412;6283402.123;628340.2123;106023.2529;0;0;0;4101658.238;683609.7064;431553.9609;0;0;0;10287792.32;685852.8216;315782.3398;6994633.188;699463.3188;431553.9609;97268.03711;97268.03711;97268.03711;3966611.656;1322203.885;1647570;2562157.018;427026.1696;69036.00684;97268.03711;97268.03711;97268.03711;0;0;97268.03711;0;63390.95313;32679.76367;315782.3398;137365.4453;29407.1543;991449.2734;1647570;1771716.074;547325.582;1404517.145;1081758.934;114525.6992;40315.59375;74681.06055;2035307.307
3359;1373;X670.404.587.1..ID..1373.;142283470.9;23713911.82;25124826.44;7935.088379;2645.02946;0;98681696.17;16446949.36;1849769.195;193720449.4;19372044.94;2828721.563;7935.088379;2645.02946;0;73561246.95;12260207.83;8692415;7935.088379;2645.02946;0;267151932.3;17810128.82;8407440;168600000.2;16860000.02;8692415;129764.0742;129764.0742;129764.0742;107177059.4;35725686.46;45520351.77;17691401.97;2948566.995;1138847.247;129764.0742;129764.0742;129764.0742;0;7935.088379;129764.0742;0;1410168.391;444399.0039;8977390;2289370;3368073.125;20439800;53249267.61;45520351.77;8407440;40735600;45640774.9;29809852.88;867526.1035;194918.4727;5797000
3360;5867;X670.455.279.1..ID..5867.;69049920.07;11508320.01;1576553.756;0;0;0;55664263.36;9277377.227;805223.0801;98398187.98;9839818.798;1013668.696;0;0;0;12757375.17;2126229.196;428195.4712;0;0;0;111045778.7;7403051.911;818169.8799;55491299.79;5549129.979;755950.1714;109784.4922;109784.4922;109784.4922;40717177.55;13572392.52;15249724.58;1278681.045;213113.5076;180930.2678;109784.4922;109784.4922;109784.4922;0;0;109784.4922;0;401278.6484;383569.6094;67979.76367;38056659.67;26328252.55;1943940;15688172.99;15249724.58;9779279.977;1209167.512;818169.8799;693730.4629;199200.0562;63992.48828;162660.4795
3361;6924;X670.491.280.1..ID..6924.;584143.1641;97357.19401;0;0;0;0;32435.81641;5405.969401;0;32435.81641;3243.581641;0;0;0;0;2376613.164;396102.194;40991.06641;0;0;0;2409048.98;160603.2654;0;2376613.164;237661.3164;0;0;0;0;1824905.816;608301.9388;32435.81641;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;502161.0313;32435.81641;0;1792470;0;0;81982.13281;0;0;0
3362;6564;X671.128.584.1..ID..6564.;2960148.277;493358.0462;131088.3711;0;0;0;5590020.934;931670.1556;35625.67578;11339958.06;1133995.806;80969.05469;0;0;0;1283516.664;213919.444;0;0;0;0;12623474.72;841564.9815;71251.35156;7033453.789;703345.3789;45343.37891;0;0;0;9663326.445;3221108.815;3948750;0;0;0;0;0;0;0;0;0;0;0;0;0;71251.35156;90686.75781;0;3948750;4602549.766;1112026.68;1570019.582;1056700.602;171489.9844;0;0;0
3363;8835;X671.325.534.1..ID..8835.;2273481.078;378913.5129;193208.8711;0;0;0;2025041.664;337506.944;10030.62891;3861545.109;386154.5109;67237.82788;0;0;0;7623345.592;1270557.599;953991.5107;0;0;0;11484890.7;765659.38;193640.7031;9459849.037;945984.9037;355785.5547;0;0;0;4535406.047;1511802.016;1436490.109;4676003.576;779333.9294;10030.62891;0;0;0;0;0;0;0;20061.25781;0;1714342.318;0;114414.3979;193640.7031;1436490.109;517930.4063;2580985.531;568490.2969;1204158.641;192777.0391;0;0;2941600
3364;4049;X671.326.547.1..ID..4049.;7359603.136;1226600.523;768387.2627;0;0;0;5349792.932;891632.1553;186808.8105;9325250.736;932525.0736;325089.4324;0;0;0;12259410.61;2043235.101;1902053.723;0;0;0;21367503.88;1424500.259;796409.4316;16234868.41;1623486.841;1324703.565;217157.457;217157.457;217157.457;8732373.619;2910791.206;2939721.08;5275527.129;879254.5215;37497.65527;217157.457;217157.457;217157.457;0;0;217157.457;0;42899.28711;18810.38672;3328723.732;156460.1641;493718.7007;1951109.746;1679640;2939721.08;4113012.539;3221540;740365.0938;796409.4316;32096.02344;0;1852997.699
3365;6971;X671.329.604.1..ID..6971.;9404696.875;1567449.479;768387.2627;0;0;0;10335782.45;1722630.408;186808.8105;15200996.35;1520099.635;325089.4324;0;0;0;10213558.07;1702259.678;1902053.723;0;0;0;25197396.96;1679826.464;796409.4316;15078771.96;1507877.196;1324703.565;217157.457;217157.457;217157.457;10517172.95;3505724.317;3829477.174;5275527.129;879254.5215;37497.65527;217157.457;217157.457;217157.457;0;0;217157.457;0;42899.28711;18810.38672;3328723.732;156460.1641;493718.7007;1951109.746;4620535.777;3829477.174;2067160;5266633.739;740365.0938;796409.4316;32096.02344;0;1852997.699
3366;3970;X671.338.612.1..ID..3970.;2937671.809;489611.9681;29376.67188;0;0;0;285832.1875;47638.69792;0;716406.978;71640.6978;2478.332764;0;0;0;34029957.27;5671659.545;1099099.207;0;0;0;34746364.25;2316424.283;96646.59375;34460532.06;3446053.206;267526.8193;0;0;0;30147511.38;10049170.46;366864.7813;1661181.066;276863.511;86572.76147;0;0;0;0;0;0;0;189185.5938;4956.665527;168188.8574;0;58753.34375;1979570;96646.59375;366864.7813;29684000;0;0;899348.4648;0;0;1298849.949
3367;2625;X671.397.587.1..ID..2625.;90596775.81;15099462.64;14253351.95;12528.90332;4176.301107;0;49154281.66;8192380.276;8693690.548;87554251.63;8755425.163;8693690.548;12528.90332;4176.301107;0;56814059.33;9469009.888;8936259.061;12528.90332;4176.301107;0;143883952.4;9592263.492;8996781.867;95214029.3;9521402.93;8936259.061;484358.5723;484358.5723;484358.5723;12278997.69;4092999.23;2960287.809;41008178.88;6834696.48;6631245.877;484358.5723;484358.5723;484358.5723;0;0;484358.5723;12528.90332;10242034.12;4265709.887;2837930;18080220.06;12991474.62;22866300;2960287.809;2284991.762;7033718.121;8390599.228;15515229.28;12752952.63;8996781.867;3826923.005;10838800
3368;2972;X671.409.587.1..ID..2972.;29179984.91;4863330.819;3425388.077;6733.736328;2244.578776;0;22872102.35;3812017.059;162611.0703;32502395.68;3250239.568;290645.7485;6733.736328;2244.578776;0;26753892.11;4458982.018;4837338.821;6733.736328;2244.578776;0;59173032.77;3944868.851;4232415.601;36384185.44;3638418.544;4343057.8;83255.02344;83255.02344;83255.02344;14996475.6;4998825.2;4738590;14996572.25;2499428.709;139638.3457;83255.02344;83255.02344;83255.02344;0;0;83255.02344;6733.736328;146776.7227;18310.44922;8903550.338;178445.418;402846.0791;2397076.153;6025470;4738590;4232415.601;16305655.22;4453700;5442262.041;132499.9688;100101.8262;5695332.95
3369;1341;X671.409.580.1..ID..1341.;44531616.63;7421936.106;3967980;6733.736328;2244.578776;0;27617264.28;4602877.379;786371.7109;38759055.5;3875905.55;841090.5376;6733.736328;2244.578776;0;33995265.74;5665877.624;3277230;6733.736328;2244.578776;0;72609232.32;4840615.488;2598970;45137056.96;4513705.696;3277230;145088.9219;145088.9219;145088.9219;12570410;4190136.667;5055030;15507205.68;2584534.281;351836.1973;145088.9219;145088.9219;145088.9219;0;0;145088.9219;6733.736328;335946.8477;81750.09375;3955490;1236796.574;445384.501;14427694.78;5249270;5055030;2266110;20485780.78;5336990;2598970;164381.1523;367725.5469;10601912.04
3370;2056;X671.436.608.1..ID..2056.;47689461.33;7948243.556;82380.6665;0;0;0;328497.7803;54749.63005;19310.09912;527169.3164;52716.93164;4533.23584;0;0;0;83316559.99;13886093.33;11663200;0;0;0;83843729.31;5589581.954;134182.7207;83515231.53;8351523.153;2372565.764;0;0;0;4879314.248;1626438.083;198671.5361;31274953.73;5212492.288;14776.86328;0;0;0;0;0;0;0;0;0;19848200;9066.47168;0;35595500;134182.7207;198671.5361;4546459.991;155694.8613;0;11929200;29553.72656;0;11397200
3371;7017;X672.398.587.2..ID..7017.;28448663.17;4741443.862;3225087.84;4095.02124;1365.00708;0;12692827.12;2115471.187;1992418.007;21485869.69;2148586.969;2369063.803;4095.02124;1365.00708;0;36090888.95;6015148.158;6189925.116;4095.02124;1365.00708;0;57353283.78;3823552.252;2938097.669;44883931.51;4488393.151;3511819.618;223474.8574;223474.8574;223474.8574;10107943.4;3369314.466;3084304.164;18796677.21;3132779.535;1665595.33;223474.8574;223474.8574;223474.8574;0;4095.02124;223474.8574;0;1786866.014;634060.416;7714340.807;3855887.441;2594288.238;11687681.48;3084304.164;2938097.669;4085541.566;2197970;2540157.606;5572678.403;1544324.646;309913.4961;6807171.828
3372;6439;X672.401.586.1..ID..6439.;19688331.1;3281388.517;2856024.529;4095.02124;1365.00708;0;9953412.17;1658902.028;1438437.532;16704905.91;1670490.591;1438437.532;4095.02124;1365.00708;0;20491969.11;3415328.185;2849264.999;4095.02124;1365.00708;0;36973400.16;2464893.344;2245136.922;27243462.84;2724346.284;2274967.561;223474.8574;223474.8574;223474.8574;5660478.109;1886826.036;1764480.855;11624590.94;1937431.824;1332157.207;223474.8574;223474.8574;223474.8574;0;4095.02124;223474.8574;0;1177999.35;579987.4395;2267812.039;3429925.977;2282123.082;6921041.859;1390560;2505437.254;1764480.855;2245136.922;1379385.305;3430717.959;1486315.064;228035.5117;5884441.539
3373;5295;X672.427.608.1..ID..5295.;13691395.12;2281899.186;459938.9458;2911.852539;970.617513;0;2210360.961;368393.4935;350015.7588;3379549.981;337954.9981;301910.8843;2911.852539;970.617513;0;39593577.35;6598929.558;6280764.115;2911.852539;970.617513;0;42555176.21;2837011.747;534725.7109;40762766.37;4076276.637;1780642.855;417951.1191;417951.1191;417951.1191;11699561.48;3899853.826;606343.3789;17164219.61;2860703.269;408403.0547;417951.1191;417951.1191;417951.1191;2911.852539;0;417951.1191;0;232661.6602;534725.7109;3026560;73187.88281;321741.3701;8735876.265;606343.3789;378191.5566;10715026.54;598136.5215;136801.1133;3825651.965;282080.3984;215680.3887;12872511.46
3374;7746;X672.533.676.1..ID..7746.;11378490.45;1896415.075;1673609.999;3295311.198;1098437.066;1223056.707;4070347.817;678391.3029;642107.4927;8663105.716;866310.5716;699417.3628;3295311.198;1098437.066;1223056.707;12409251.46;2068208.577;1487649.983;3295311.198;1098437.066;1223056.707;20084221.83;1338948.122;1044732.393;17002009.36;1700200.936;1487649.983;988135.3555;988135.3555;988135.3555;2690735.219;896911.7396;890074.043;6014996.159;1002499.36;896101.2666;988135.3555;988135.3555;988135.3555;1223056.707;445776.7393;988135.3555;1626477.752;1044732.393;747470.1406;1535565.117;142533.5137;1621652.295;1761596.537;610731.5703;890074.043;1189929.605;632850.4004;1725567.702;5494290;651364.585;596129.0737;1439734.85
3375;8972;X673.331.567.1..ID..8972.;2305620.672;384270.112;223022.1641;0;0;0;2057043.156;342840.526;0;2778856.297;277885.6297;97036.4375;0;0;0;4923611.281;820601.8802;824082.2656;0;0;0;7702467.578;513497.8385;194072.875;5645424.422;564542.4422;223022.1641;0;0;0;2121400.156;707133.3854;275768.8125;3275446.75;545907.7917;0;0;0;0;0;0;0;0;0;0;1750446.75;388022.5313;194072.875;1471553.813;1669020.625;275768.8125;176610.7188;0;251971.4531;0;0;0;1525000
3376;862;X673.340.560.1..ID..862.;26390438.79;4398406.465;3691525;0;0;0;10443450;1740575;930340;25994498.79;2599449.879;1784529.395;0;0;0;22380390;3730065;3945235;0;0;0;48374888.79;3224992.586;3520400;37931438.79;3793143.879;3945235;0;0;0;13778880;4592960;5062370;8205570;1367595;0;0;0;0;0;0;0;0;0;0;4027820;1860680;1708378.789;8289380;5062370;6693720;2022790;3520400;7148950;3862650;0;0;4177750
3377;1139;X673.341.567.1..ID..1139.;57756671.79;9626111.965;4434305;0;0;0;52999433;8833238.833;1692366.5;71512871.79;7151287.179;2546555.895;0;0;0;18363950.97;3060658.495;3298135;0;0;0;89876822.76;5991788.184;3384733;36877389.76;3687738.976;3298135;0;0;0;24112510;8037503.333;9656110;8007640.969;1334606.828;0;0;0;0;0;0;0;0;0;0;2594790;3384733;1708378.789;4867130;12968700;9656110;1487700;36646000;7148950;4001480;0;0;5412850.969
3378;6833;X673.342.612.1..ID..6833.;186071351.9;31011891.99;25797091.94;3558.023926;1186.007975;0;117915334;19652555.67;3170262.744;196259189.3;19625918.93;3382626.012;3558.023926;1186.007975;0;71982070.38;11997011.73;8878235.01;3558.023926;1186.007975;0;268004213.2;17866947.55;8151342.031;150325925.7;15032592.57;8878235.01;237046.4824;237046.4824;237046.4824;59406931.71;19802310.57;25969315.9;22525929.59;3754321.599;1635727.609;237046.4824;237046.4824;237046.4824;0;3558.023926;237046.4824;0;1426330.5;707535.3008;8151342.031;4495400.77;2269851.254;29983585.41;31043245.8;25969315.9;2394370;78868185.75;48843730.3;21610598.46;1845124.719;790469.0537;9605127.988
3379;6022;X673.349.607.1..ID..6022.;191336403.8;31889400.63;24639831.41;160061.1885;53353.72949;3558.023926;114587298.3;19097883.05;2639814.619;185313691.1;18531369.11;2639814.619;160061.1885;53353.72949;3558.023926;202369187.2;33728197.87;11766684.86;160061.1885;53353.72949;3558.023926;387387640.7;25825842.71;8221238.629;273095580;27309558;11766684.86;295237.5586;295237.5586;295237.5586;167671772.2;55890590.72;30831825.88;28379464.76;4729910.793;1651597.983;295237.5586;295237.5586;295237.5586;0;3558.023926;295237.5586;156503.1646;1458071.248;707535.3008;15312131.09;3434504.52;582315.7227;3087390;30831825.88;23051257.21;113788689.1;76722534.39;45845158.3;61664500.85;1845124.719;835363.7764;8221238.629
3380;6918;X673.357.605.1..ID..6918.;70254210.09;11709035.01;245227.3994;0;0;0;490454.7988;81742.46647;0;490454.7988;49045.47988;0;0;0;0;148382805.5;24730467.58;20840887.16;0;0;0;148873260.3;9924884.018;0;148382805.5;14838280.55;2499048.688;0;0;0;61256700;20418900;0;17362350.19;2893725.031;0;0;0;0;0;0;0;0;0;0;12364252.81;0;0;29317521.5;0;0;61256700;490454.7988;0;40446233.79;0;0;4998097.375
3381;2623;X673.360.636.1..ID..2623.;90191812.76;15031968.79;763672.2012;156503.1646;52167.72152;0;2822130.139;470355.0231;315440.0371;2805797.301;280579.7301;85603.91406;156503.1646;52167.72152;0;124594348.5;20765724.75;14725050;156503.1646;52167.72152;0;127119828.8;8474655.257;350563.1445;124578015.6;12457801.56;3198934.089;280316.9297;280316.9297;280316.9297;7274967.51;2424989.17;877099.332;29653048.58;4942174.763;85603.91406;280316.9297;280316.9297;280316.9297;0;0;280316.9297;156503.1646;31740.74805;0;14488800;350563.1445;0;38468341.54;877099.332;155448.1777;6242420;1176781.258;42956.8125;50153170;105628.7266;65579.10156;14961300
3382;3491;X673.411.576.1..ID..3491.;103462709.4;17243784.89;12230461.54;3661.513672;1220.504557;0;45803909.28;7633984.88;7387860.394;71290081.99;7129008.199;6130270.729;3661.513672;1220.504557;0;93347146.25;15557857.71;8614505;3661.513672;1220.504557;0;164533167.5;10968877.83;8301993.673;118833319;11883331.9;7441926.504;104060.7676;104060.7676;104060.7676;10192103.76;3397367.92;2166791.709;50878354.36;8479725.727;8614505;104060.7676;104060.7676;104060.7676;0;0;104060.7676;3661.513672;12445177.04;5678682.122;8799810;16158929.42;8301993.673;46666561.66;2166791.709;2100619.745;5924692.305;2330543.745;6581859.336;23422821.52;12598406.6;2927078.598;8429200
3383;2560;X673.418.604.1..ID..2560.;34632313.3;5772052.217;1729362.774;10569.59082;3523.19694;0;9162901.825;1527150.304;1609751.155;11354355.57;1135435.557;678846.8223;10569.59082;3523.19694;0;54762299.2;9127049.867;9631445;10569.59082;3523.19694;0;66116654.77;4407776.985;2145805.092;56953752.95;5695375.295;1618308.512;0;0;0;2578157.23;859385.7433;411735.4263;28906184.24;4817697.373;2765832.044;0;0;0;0;10569.59082;0;0;2367924.342;460410.7754;12680600;2367913.617;1090811.932;20673004.11;411735.4263;20616.71191;2145805.092;851588.6934;506104.9512;9142890;3163739.746;113509.373;10120000
3384;4221;X674.338.558.1..ID..4221.;41985699.04;6997616.506;4556291.561;0;0;0;35067914.32;5844652.387;746459.5918;41714262.21;4171426.221;746459.5918;0;0;0;17954278.22;2992379.703;2613196.998;0;0;0;59590044.29;3972669.619;1934270;24600626.1;2460062.61;2043834.635;78496.13867;78496.13867;78496.13867;11301819.76;3767273.252;1934270;6302525.496;1050420.916;361740.0391;78496.13867;78496.13867;78496.13867;0;0;78496.13867;0;243179.7656;165030.0176;2153399.27;1012618.871;367462.6016;5805398.285;7565683.078;1934270;1801866.678;25687636.16;4070460;5042123.121;480300.3125;187621.4043;3072994.727
